,DrugBank ID,Name,Type,protein_id,UniProt Name,Esophagus,Brain,Uterus,Lung,Skin,Testis,Small intestine,Adrenal gland,Pancreas,Muscle,Blood,Colon,Liver,Heart,Adipose tissue,Kidney,Thyroid,Spleen,Bladder,Ovary,Prostate,Stomach,Blood vessel,Nerve,Breast,Salivary gland,Vagina
1388,DB01384,Paramethasone,SmallMoleculeDrug,P04150,Glucocorticoid receptor,0.0,4.4910000000000005,4.564,3.1319999999999997,0.0,0.0,0.0,3.417,0.0,3.194,3.2539999999999996,0.0,4.657,0.0,3.125,4.629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1389,DB01395,Drospirenone,SmallMoleculeDrug,P04150,Glucocorticoid receptor,0.0,4.4910000000000005,4.564,3.1319999999999997,0.0,0.0,0.0,3.417,0.0,3.194,3.2539999999999996,0.0,4.657,0.0,3.125,4.629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1393,DB06781,Difluprednate,SmallMoleculeDrug,P04150,Glucocorticoid receptor,0.0,4.4910000000000005,4.564,3.1319999999999997,0.0,0.0,0.0,3.417,0.0,3.194,3.2539999999999996,0.0,4.657,0.0,3.125,4.629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1394,DB08906,Fluticasone furoate,SmallMoleculeDrug,P04150,Glucocorticoid receptor,0.0,4.4910000000000005,4.564,3.1319999999999997,0.0,0.0,0.0,3.417,0.0,3.194,3.2539999999999996,0.0,4.657,0.0,3.125,4.629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1397,DB00181,Baclofen,SmallMoleculeDrug,Q9UBS5,Gamma-aminobutyric acid type B receptor subunit 1,0.0,4.971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1398,DB01146,Diphenylpyraline,SmallMoleculeDrug,Q01959,Sodium-dependent dopamine transporter,0.0,4.703,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.008,0.0,0.0,0.0
1400,DB01156,Bupropion,SmallMoleculeDrug,Q01959,Sodium-dependent dopamine transporter,0.0,4.703,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.008,0.0,0.0,0.0
1404,DB01161,Chloroprocaine,SmallMoleculeDrug,Q01959,Sodium-dependent dopamine transporter,0.0,4.703,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.008,0.0,0.0,0.0
1406,DB00226,Guanadrel,SmallMoleculeDrug,P23975,Sodium-dependent noradrenaline transporter,0.0,0.0,0.0,4.152,0.0,4.588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1407,DB00934,Maprotiline,SmallMoleculeDrug,P23975,Sodium-dependent noradrenaline transporter,0.0,0.0,0.0,4.152,0.0,4.588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1418,DB01170,Guanethidine,SmallMoleculeDrug,P23975,Sodium-dependent noradrenaline transporter,0.0,0.0,0.0,4.152,0.0,4.588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1419,DB01173,Orphenadrine,SmallMoleculeDrug,P23975,Sodium-dependent noradrenaline transporter,0.0,0.0,0.0,4.152,0.0,4.588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1422,DB00211,Midodrine,SmallMoleculeDrug,P35368,Alpha-1B adrenergic receptor,0.0,4.444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1423,DB00246,Ziprasidone,SmallMoleculeDrug,P35368,Alpha-1B adrenergic receptor,0.0,4.444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1443,DB00298,Dapiprazole,SmallMoleculeDrug,P35368,Alpha-1B adrenergic receptor,0.0,4.444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1444,DB00370,Mirtazapine,SmallMoleculeDrug,P35368,Alpha-1B adrenergic receptor,0.0,4.444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1450,DB00388,Phenylephrine,SmallMoleculeDrug,P35368,Alpha-1B adrenergic receptor,0.0,4.444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1451,DB00433,Prochlorperazine,SmallMoleculeDrug,P35368,Alpha-1B adrenergic receptor,0.0,4.444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1456,DB00575,Clonidine,SmallMoleculeDrug,P35368,Alpha-1B adrenergic receptor,0.0,4.444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1459,DB00692,Phentolamine,SmallMoleculeDrug,P35368,Alpha-1B adrenergic receptor,0.0,4.444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1461,DB00696,Ergotamine,SmallMoleculeDrug,P35368,Alpha-1B adrenergic receptor,0.0,4.444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1473,DB00697,Tizanidine,SmallMoleculeDrug,P35368,Alpha-1B adrenergic receptor,0.0,4.444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1476,DB00723,Methoxamine,SmallMoleculeDrug,P35368,Alpha-1B adrenergic receptor,0.0,4.444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1477,DB00734,Risperidone,SmallMoleculeDrug,P35368,Alpha-1B adrenergic receptor,0.0,4.444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1487,DB00800,Fenoldopam,SmallMoleculeDrug,P35368,Alpha-1B adrenergic receptor,0.0,4.444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1492,DB00935,Oxymetazoline,SmallMoleculeDrug,P35368,Alpha-1B adrenergic receptor,0.0,4.444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1495,DB01224,Quetiapine,SmallMoleculeDrug,P35368,Alpha-1B adrenergic receptor,0.0,4.444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1514,DB01267,Paliperidone,SmallMoleculeDrug,P35368,Alpha-1B adrenergic receptor,0.0,4.444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1527,DB01403,Methotrimeprazine,SmallMoleculeDrug,P35368,Alpha-1B adrenergic receptor,0.0,4.444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1540,DB01614,Acepromazine,SmallMoleculeDrug,P35368,Alpha-1B adrenergic receptor,0.0,4.444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1545,DB01622,Thioproperazine,SmallMoleculeDrug,P35368,Alpha-1B adrenergic receptor,0.0,4.444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1550,DB06207,Silodosin,SmallMoleculeDrug,P35368,Alpha-1B adrenergic receptor,0.0,4.444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1551,DB06694,Xylometazoline,SmallMoleculeDrug,P35368,Alpha-1B adrenergic receptor,0.0,4.444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1554,DB00320,Dihydroergotamine,SmallMoleculeDrug,P08913,Alpha-2A adrenergic receptor,0.0,0.0,0.0,0.0,0.0,4.24,0.0,0.0,0.0,0.0,4.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1558,DB00484,Brimonidine,SmallMoleculeDrug,P08913,Alpha-2A adrenergic receptor,0.0,0.0,0.0,0.0,0.0,4.24,0.0,0.0,0.0,0.0,4.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1560,DB00589,Lisuride,SmallMoleculeDrug,P08913,Alpha-2A adrenergic receptor,0.0,0.0,0.0,0.0,0.0,4.24,0.0,0.0,0.0,0.0,4.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1574,DB00629,Guanabenz,SmallMoleculeDrug,P08913,Alpha-2A adrenergic receptor,0.0,0.0,0.0,0.0,0.0,4.24,0.0,0.0,0.0,0.0,4.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1575,DB00633,Dexmedetomidine,SmallMoleculeDrug,P08913,Alpha-2A adrenergic receptor,0.0,0.0,0.0,0.0,0.0,4.24,0.0,0.0,0.0,0.0,4.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576,DB00797,Tolazoline,SmallMoleculeDrug,P08913,Alpha-2A adrenergic receptor,0.0,0.0,0.0,0.0,0.0,4.24,0.0,0.0,0.0,0.0,4.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1579,DB00964,Apraclonidine,SmallMoleculeDrug,P08913,Alpha-2A adrenergic receptor,0.0,0.0,0.0,0.0,0.0,4.24,0.0,0.0,0.0,0.0,4.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580,DB00968,Methyldopa,SmallMoleculeDrug,P08913,Alpha-2A adrenergic receptor,0.0,0.0,0.0,0.0,0.0,4.24,0.0,0.0,0.0,0.0,4.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581,DB01392,Yohimbine,SmallMoleculeDrug,P08913,Alpha-2A adrenergic receptor,0.0,0.0,0.0,0.0,0.0,4.24,0.0,0.0,0.0,0.0,4.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1592,DB06707,Levonordefrin,SmallMoleculeDrug,P08913,Alpha-2A adrenergic receptor,0.0,0.0,0.0,0.0,0.0,4.24,0.0,0.0,0.0,0.0,4.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1594,DB06711,Naphazoline,SmallMoleculeDrug,P08913,Alpha-2A adrenergic receptor,0.0,0.0,0.0,0.0,0.0,4.24,0.0,0.0,0.0,0.0,4.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1595,DB08815,Lurasidone,SmallMoleculeDrug,P08913,Alpha-2A adrenergic receptor,0.0,0.0,0.0,0.0,0.0,4.24,0.0,0.0,0.0,0.0,4.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1601,DB04946,Iloperidone,SmallMoleculeDrug,P18825,Alpha-2C adrenergic receptor,0.0,4.368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1611,DB00391,Sulpiride,SmallMoleculeDrug,P14416,D(2) dopamine receptor,0.0,4.66,0.0,4.294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1615,DB00420,Promazine,SmallMoleculeDrug,P14416,D(2) dopamine receptor,0.0,4.66,0.0,4.294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1619,DB00450,Droperidol,SmallMoleculeDrug,P14416,D(2) dopamine receptor,0.0,4.66,0.0,4.294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1620,DB00508,Triflupromazine,SmallMoleculeDrug,P14416,D(2) dopamine receptor,0.0,4.66,0.0,4.294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1624,DB00623,Fluphenazine,SmallMoleculeDrug,P14416,D(2) dopamine receptor,0.0,4.66,0.0,4.294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1629,DB00777,Propiomazine,SmallMoleculeDrug,P14416,D(2) dopamine receptor,0.0,4.66,0.0,4.294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1635,DB00831,Trifluoperazine,SmallMoleculeDrug,P14416,D(2) dopamine receptor,0.0,4.66,0.0,4.294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1637,DB00850,Perphenazine,SmallMoleculeDrug,P14416,D(2) dopamine receptor,0.0,4.66,0.0,4.294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639,DB00933,Mesoridazine,SmallMoleculeDrug,P14416,D(2) dopamine receptor,0.0,4.66,0.0,4.294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1641,DB01063,Acetophenazine,SmallMoleculeDrug,P14416,D(2) dopamine receptor,0.0,4.66,0.0,4.294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1643,DB01184,Domperidone,SmallMoleculeDrug,P14416,D(2) dopamine receptor,0.0,4.66,0.0,4.294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1645,DB01425,Alizapride,SmallMoleculeDrug,P14416,D(2) dopamine receptor,0.0,4.66,0.0,4.294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646,DB01618,Molindone,SmallMoleculeDrug,P14416,D(2) dopamine receptor,0.0,4.66,0.0,4.294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1649,DB01621,Pipotiazine,SmallMoleculeDrug,P14416,D(2) dopamine receptor,0.0,4.66,0.0,4.294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1653,DB01623,Thiothixene,SmallMoleculeDrug,P14416,D(2) dopamine receptor,0.0,4.66,0.0,4.294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1656,DB04842,Fluspirilene,SmallMoleculeDrug,P14416,D(2) dopamine receptor,0.0,4.66,0.0,4.294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1658,DB04844,Tetrabenazine,SmallMoleculeDrug,P14416,D(2) dopamine receptor,0.0,4.66,0.0,4.294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1659,DB05271,Rotigotine,SmallMoleculeDrug,P14416,D(2) dopamine receptor,0.0,4.66,0.0,4.294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1665,DB00752,Tranylcypromine,SmallMoleculeDrug,P27338,Amine oxidase [flavin-containing] B,0.0,4.545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.656000000000001,3.6719999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1667,DB01171,Moclobemide,SmallMoleculeDrug,P27338,Amine oxidase [flavin-containing] B,0.0,4.545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.656000000000001,3.6719999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1671,DB01247,Isocarboxazid,SmallMoleculeDrug,P27338,Amine oxidase [flavin-containing] B,0.0,4.545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.656000000000001,3.6719999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1673,DB01367,Rasagiline,SmallMoleculeDrug,P27338,Amine oxidase [flavin-containing] B,0.0,4.545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.656000000000001,3.6719999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1675,DB01626,Pargyline,SmallMoleculeDrug,P27338,Amine oxidase [flavin-containing] B,0.0,4.545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.656000000000001,3.6719999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1677,DB00728,Rocuronium,SmallMoleculeDrug,Q15822,Neuronal acetylcholine receptor subunit alpha-2,0.0,4.933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1680,DB01336,Metocurine,SmallMoleculeDrug,Q15822,Neuronal acetylcholine receptor subunit alpha-2,0.0,4.933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1682,DB01337,Pancuronium,SmallMoleculeDrug,Q15822,Neuronal acetylcholine receptor subunit alpha-2,0.0,4.933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1684,DB01338,Pipecuronium,SmallMoleculeDrug,Q15822,Neuronal acetylcholine receptor subunit alpha-2,0.0,4.933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1686,DB01339,Vecuronium,SmallMoleculeDrug,Q15822,Neuronal acetylcholine receptor subunit alpha-2,0.0,4.933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1687,DB01090,Pentolinium,SmallMoleculeDrug,P32297,Neuronal acetylcholine receptor subunit alpha-3,0.0,4.599,0.0,4.356,4.202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1689,DB00357,Aminoglutethimide,SmallMoleculeDrug,P11511,Aromatase,0.0,0.0,0.0,0.0,0.0,3.074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.684,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1691,DB00894,Testolactone,SmallMoleculeDrug,P11511,Aromatase,0.0,0.0,0.0,0.0,0.0,3.074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.684,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1692,DB01217,Anastrozole,SmallMoleculeDrug,P11511,Aromatase,0.0,0.0,0.0,0.0,0.0,3.074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.684,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1693,DB00186,Lorazepam,SmallMoleculeDrug,P14867,Gamma-aminobutyric acid receptor subunit alpha-1,0.0,4.977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1698,DB00231,Temazepam,SmallMoleculeDrug,P14867,Gamma-aminobutyric acid receptor subunit alpha-1,0.0,4.977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1703,DB00292,Etomidate,SmallMoleculeDrug,P14867,Gamma-aminobutyric acid receptor subunit alpha-1,0.0,4.977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1707,DB00402,Eszopiclone,SmallMoleculeDrug,P14867,Gamma-aminobutyric acid receptor subunit alpha-1,0.0,4.977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1711,DB00404,Alprazolam,SmallMoleculeDrug,P14867,Gamma-aminobutyric acid receptor subunit alpha-1,0.0,4.977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1716,DB00425,Zolpidem,SmallMoleculeDrug,P14867,Gamma-aminobutyric acid receptor subunit alpha-1,0.0,4.977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1717,DB00474,Methohexital,SmallMoleculeDrug,P14867,Gamma-aminobutyric acid receptor subunit alpha-1,0.0,4.977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1718,DB00546,Adinazolam,SmallMoleculeDrug,P14867,Gamma-aminobutyric acid receptor subunit alpha-1,0.0,4.977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1723,DB00842,Oxazepam,SmallMoleculeDrug,P14867,Gamma-aminobutyric acid receptor subunit alpha-1,0.0,4.977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1728,DB00897,Triazolam,SmallMoleculeDrug,P14867,Gamma-aminobutyric acid receptor subunit alpha-1,0.0,4.977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
